"commentId";"textOriginal";"authorDisplayName";"videoId";"publishedAt"
"Ugyjd0lq8y6niqykhzZ4AaABAg";"全民一定要團結，用選票轍底消滅,無惡不做的民進黨，民進黨街頭遊行,所設計的政治活動,及發動罷免活動，都是違法動用人民辛苦繳納的稅金,   立委高金素梅就查出民進黨政府違法動用編列預算的經費,提供民進黨政治活動,  光查到就有上億元，還沒查到不知還有多少，所以全民一定要轍查民進黨這次罷免活動，又要違法動用人民辛苦繳納多少的稅金，全民一定要轍底查清楚,一定要用選票消滅集體貪汚舞弊,成立一個詐騙集團的政府,";"@tote-j6z";"JpaoMgeBHHs";"2025-01-26 20:07:51"
"Ugyjd9l-xR0RG_nMe0t4AaABAg";"中国人民为什么需要退出中共
大家好！

今天我非常荣幸能够谈论退党运动（Tuidang Movement），这是当今中国最大的和平运动，目前已有超过4.4亿中国人退出了中国共产党及其附属组织。

首先，请允许我代表退党运动，向支持我们的美国政府官员表示衷心的感谢，感谢他们对中国人民勇敢追求自由的赞扬。

什么是退党运动
退党运动是一场在中国兴起的非暴力草根运动，鼓励中国公民宣布退出中国共产党（CCP）及其附属组织，如共青团和少先队。

全球退出中共服务中心是一家在美国注册的非营利组织，总部位于纽约。我们的使命是：
1）教育公众了解共产主义的破坏性本质；
2）帮助全球范围内的所有中国人退出中国共产党及其附属组织；
3）为中国人民铺设通往“新中国”（一个没有共产主义的中国）的道路。

退党运动的历史
2004年，《大纪元时报》发表了一篇社论，题为《九评共产党》。这是首次对共产主义的邪恶本质进行全面剖析，并呼吁中国人民声明退出共产主义组织。

受到《九评共产党》的启发，中国人民逐渐认清了中共的邪恶本质，开始区分中国与中共的概念，越来越多勇敢的中国人声明退出中共及其附属组织。截至目前，已有超过4.4亿中国人退出中共及其附属组织。

在过去的70年里，中共通过暴力和恐怖建立并维持其统治，利用审查制度控制信息，通过宣传洗脑中国人民。中国人民在中共的统治下经历了难以用语言描述的深重苦难。据保守估计，有8000万中国人在中共的恐怖统治下非正常死亡。

我们数据的严谨性与准确性
每天有数百万志愿者通过面对面交流、电话沟通或网络聊天帮助人们退出中共。此外，人们还可以通过退出中共网站自行注册声明退出。

所有提交到我们网站的退出声明都会由一支专门的志愿者团队手动审核。这支团队全天候24小时实时审核每一份声明。如果声明内容不清楚或有错误，将被退回进一步核实。只有符合标准的声明才会被接受为有效的退出声明。我们的团队对声明的审查非常严格。我可以自信地说，我们的“三退”数据是准确的！

为什么中国人民需要退出中共
许多人问：为什么有4.4亿人退出中共，而中共党员只有8500万？这是因为我们所说的“三退”包括退出中国共产党、共青团和少先队。

几乎每个中国人在人生的某个阶段都被强迫加入这三个中共组织之一。例如，孩子在学校时被迫加入少先队，他们需要举起拳头宣誓：
1）为中国共产党流血牺牲；
2）终生为中国共产党奋斗；
3）永不背叛中国共产党！

但他们从未被要求永不背叛中国这个国家！也从未被要求为中国这个国家奋斗！

从小，中国人就被洗脑，认为“中共就是中国”，反对中共就是反对中国。

所有中国人曾向中共旗帜宣誓的誓言深深刻在他们的内心。这种宣誓看似简单，却对中国人的生活产生了深远的影响。表面上看，声明退出是一件简单的事，但对中国人民来说，这实际上是一次深刻的精神和内在改变。

为什么退出中共不是一场政治运动
退党运动不是政治运动，而是一场精神觉醒。退党运动本身并不追求政治权力。相反，它为中国人民提供了一种更加根本且深远的希望和自由繁荣的前景。

今天中国面临的最大问题是社会道德和伦理水平的下降，这是中共破坏的结果。退出中共为中国人民提供了一个机会，让他们摆脱共产主义意识形态，重新建立正义和对神的信任。

退党运动是一场和平的、个人觉醒的行动，让中国人民意识到中共正在阻碍他们走向更美好的未来。我们相信，随着退党运动的进一步壮大，中共将像1990年代的苏联和东欧集团一样，突然崩塌。

退党运动是和平解体世界上最大的共产党，并为中国带来和平变革的最佳途径。它为中国的根本性变革（一个没有共产主义的中国）奠定了基础。这种变革只能通过每位中国公民的心灵和思想的转变而实现。

解体中共征签活动
2020年，在全球疫情期间，“退党服务中心”发起了一项全球征签活动，呼吁结束中国共产党。这项请愿活动已在全球范围内收集了超过450万个签名。我们的“解体中共”车队刚刚完成了美国50个州的巡游，得到了极大的支持。

结语
在此，我呼吁国际社会给予更多支持，因为支持退出中共不仅是在支持中国人民争取自由，也是在支持和保护我们全球的自由与安全。众所周知，共产主义的目标是毁灭世界。让我们共同努力，团结一致，直到中国这个世界上最大的共产政权崩塌；直到自由与和平终于出现在东方地平线并延伸至全世界！";"@yj7jjjuk5fghira";"TARaPoKv41Y";"2025-01-30 02:17:40"
"UgyJdcYjl2yd1x5ErsF4AaABAg";"綠色蟾蜍 賣芒果乾沒完沒了，40%不代表全台灣人，尤其屎君子";"@陳俊亘";"-zX-hd4Y5Lg";"2025-01-25 13:53:22"
"UgyjdhVAr2FZVTvFrJ14AaABAg";"還是瓜哥最對味！";"@guoja";"T7YAKbtSS98";"2025-02-01 10:22:41"
"UgyjdWtVqOGDte6t74F4AaABAg";"想讓輝達留在桃園......換個市長可能性會比較大吧。";"@羅振隆-j5f";"zylZNgjohsc";"2025-02-02 02:14:21"
"Ugyje1jgZsP-vINbInl4AaABAg";"到現在還有很多人還搞不清楚狀況,不要等到失去民主才想到要罷免親共立委,那時想罷也沒有權力罷真是不見棺材不掉淚";"@阿隆-j4g";"NSAQH_0NOu8";"2025-02-01 11:31:15"
"UgyjE2v0n6hld8yRkvZ4AaABAg";"國民黨缺少鍾小平這種委員啦！";"@戴宏松-z8e";"BIQTos2tg-E";"2025-02-02 02:49:01"
"Ugyje8N2tikEZdt6qO14AaABAg";"我想知道那個叫丁胖子講師雷深是不是被捉了遣返？😂";"@sneekPan";"ydHEJtztlmo";"2025-01-31 22:11:01"
"UgyjebXOJlRB6-cjGLt4AaABAg";"哎 太可惜了 努力了这么多年才有今天的成果，结果人一下就没了😢";"@janetwu7561";"-ZApDfqWKds";"2025-01-31 13:01:45"
"UgyJEdh3B0a0xsYN8RB4AaABAg";"罷免所有邪惡國民黨徒立法委員";"@kentfang6132";"EVT0zUD7eZo";"2025-01-31 04:17:15"
"UgyjefxSnwmpjP8oieJ4AaABAg";"現在不要買
後面量開出來 就暴跌";"@KK-.-";"F6AJOBlllDU";"2025-02-02 03:12:59"
"UgyjeIqfZvKGyTRTqax4AaABAg";"你們花大錢從頭訓練open AI模型，我花小錢讓模型從open AI學習。這算是賤招嗎？";"@jimmyhuang5234";"p4A62A8xNVw";"2025-01-30 05:40:06"
"UgyjEoHL0Cd0bAarO494AaABAg";"如果不是兩手策略是什麼 ?  雙標黨連策略都玩兩極. ( 一邊高喊"" 朝野和諧 "" )( 一邊高喊"" 全台大罷免 "" ). 我就想問 : 民退詐騙黨是有( 精神分裂 )嗎 ? 🤣🤣
還是說... 傀儡腫桶( 高喊"" 朝野和諧 "" ). 獒敗+背後的主導者 : 慈禧太后 不依 ? 所以( 高喊"" 全台大罷免 "" ) ?   到底現在主政下指導棋的是誰 !?  
若說主導者是背後的 : 慈禧太后. 囚柯P也是她的主意. 那未免太高招 ? ( 過錯直接賴給"" 他 "" ) 某人卻只能啞巴吃黃蓮. 有苦說不出 ?  ( 一切都只是猜測 )
14:02 全民應聯署抵制罷免賴清德 👍👍";"@星空喵姐";"W76Z340BSfQ";"2025-02-01 19:24:26"
"UgyjfFmG44vKgSzs6Qt4AaABAg";"拿政府的公信力來鬥爭，毫不在乎政府失信後的影響！有夠可怕！";"@0921sheeps";"63ktZiZ9VIM";"2025-01-27 20:39:17"
"UgyjFK3oNgq_aJ1efp54AaABAg";"讓蔡英文當黨主席
後悔投817的應該更恨吧……
雖然我沒投
但至少看到綠轉白的都是817
整天搞鬥爭
2028絕對沒有賴清德的位置";"@源阿Ben";"8aI7yg0_rlQ";"2025-01-24 10:16:36"
"UgyjFWtjc0RQT4pcN-54AaABAg";"花蓮人沒給她當選~真的是可惜~被王跟后搞成這樣...";"@j.f506";"4uC-aIHAPNU";"2025-01-31 05:13:24"
"Ugyjg2U3TuochTUdq9F4AaABAg";"只有6位需要罷";"@0915519980n";"9pbjMTORhVg";"2025-01-27 16:50:38"
"UgyJg4kxeRlHhSKeubV4AaABAg";"顯卡RRRRRrrrrrrr??????";"@lupojen";"F6AJOBlllDU";"2025-02-02 03:13:07"
"UgyjG5c8GtrBm1aftB54AaABAg";"2024是台灣民主的危機起始年
2025是全民皆兵的民主修復年";"@Alice600118";"zylZNgjohsc";"2025-02-01 04:35:41"
"UgyjgbLl0uR8joakDxN4AaABAg";"年轻有为";"@mkoplshann";"DUEudXkno2M";"2025-01-31 05:03:57"
"UgyJGFqkwpZ_1bdfp_B4AaABAg";"大陆的武器都是纸糊的";"@韩建-y8r";"1YAadTWkMzo";"2025-02-01 04:53:14"
"UgyJGHeDRuyISuwe-KR4AaABAg";"支持罷免破壞台灣 欺凌剝奪台灣人民的紅統立委  台灣人一起捍衛自己的國家  捍衛自己的權利及福利";"@誠-j4w";"5ji5n2WrwxU";"2025-01-28 07:12:39"
"UgyJHhJydoyi4TGLY6J4AaABAg";"✊🏿✊🏿✊🏿基隆絕沛✊🏿✊🏿✊🏿
✊🏿罷免林沛祥就是罷免傅崐萁✊🏿
✊🏿罷免林沛祥就是罷免黃國昌✊🏿";"@伪君子黄国昌";"zylZNgjohsc";"2025-02-01 21:39:51"
"UgyjhlX_V_V0eoj6gCV4AaABAg";"柯爛人";"@溫秀麗";"zYVi-Qopv6k";"2025-01-29 01:32:06"
"UgyJhQq00EHgx3drDNN4AaABAg";"猫猫新年好❤❤❤";"@挺且直";"R59sQ_3X40U";"2025-01-29 01:57:51"
"UgyJhycN0NQIfP4qKOF4AaABAg";"國民黨再怎麼樣也回不到一黨獨大的時候了";"@陳科銘-y5z";"ICE8qL1bDS0";"2025-01-22 07:48:02"
"UgyJIAen2GvnI1ghke94AaABAg";"可是後方看起來沒有車損？";"@達O";"yauy-bWTEDM";"2025-01-31 04:30:26"
"UgyJIUtsVAa9y5D0GaZ4AaABAg";"加油👏";"@nancyjing5365";"ydHEJtztlmo";"2025-01-31 23:43:25"
"UgyJiWB3LyO8Y0bUlXp4AaABAg";"鐘小平等他們被罷免，可以拼立委，還比現在國x黨的人還中道講理";"@長毛-q9e";"BIQTos2tg-E";"2025-01-29 04:00:59"
"UgyJj4xmFH5-pRUh4k94AaABAg";"印像公寓新台五路二段93號21樓之2故意吵死人滾出去印象公寓魔音干擾
有住戶得憂慮症
告死他們告死他們
歐巴桑總幹事國民黨故意擺爛
還有總幹事故意管理費單子弄髒故意欺負住戶
新北市汐止區
報警''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''''""''''''''";"@王軒亭";"zVRyA3svqTI";"2025-02-01 03:28:01"
"UgyJjaDIqML-xiZlBr14AaABAg";"大野猫，祝新年事事顺利，心想事成。🎉🎉🎉";"@newerapipingandfittings6411";"R59sQ_3X40U";"2025-01-29 02:53:40"
"Ugyjjc3X_zvUMrVbIRl4AaABAg";"變成共匪的 藍/白, 選你們當公僕, 不為 ""主人"" 謀福利就罷了! 竟然倒反天罡 / 毀憲亂政, 更要剝奪憲法保障 ""主人"" 的權利 ! 是可忍孰不可忍 !";"@hartfordlin";"_2xa1YsdzGs";"2025-01-31 10:54:33"
"UgyJjEutoRbcQXOSB9l4AaABAg";"三粒终于正常了，不撒谎就会思";"@xxxxxx-pb2lw";"1YAadTWkMzo";"2025-02-01 03:34:41"
"UgyJJExAhAH4JK2lStV4AaABAg";"生活在自由民主的台灣卻支持親共立委,是不是有精神分裂要是這麼喜歡給中共管,何不搬去大陸賺得比較多不要在台灣扯後腿";"@阿隆-j4g";"Uw5SIAmd524";"2025-01-28 14:02:26"
"UgyjJN2-JvBgUZQctYB4AaABAg";"從政是為了撈錢嗎？還有理想嗎？";"@jao-rongmarreck9670";"8aI7yg0_rlQ";"2025-01-24 22:14:16"
"UgyjjrBv7rkGEDhOfT54AaABAg";"これ何故テレビでやらないのでしょうか";"@美恵加藤";"CnOe4s3y6DM";"2025-01-31 21:02:05"
"UgyJk2VmJk6yA3b1fCF4AaABAg";"洛杉矶华男持刀冲向警员 命没了...思想還停在清朝...";"@王立-u9s";"ydHEJtztlmo";"2025-01-31 23:23:40"
"UgyJK5MtnwYvRY9hDsp4AaABAg";"黃國昌的嘴巴越來越歪了";"@tom5836";"LL1_yYr-720";"2025-02-01 05:51:45"
"UgyJKc2PJEYRxYZcta14AaABAg";"藍白太爛，霸凌人民，違憲亂政，是他們逼得我們民眾出來罷免，孔子說,鄉愿,德之賊也，盧媽媽太鄉愿了，先誇藍綠立委做得好，然後要民眾過年期間不被打擾，其實就是邀罷免放慢速度，既然你說要重視民意，我們現在的民意就是要罷免共匪立委，是藍白要爛掉我們台灣，他們的心一點都不溫暖，我們就只好罷免凍結他們立委職權";"@陳品竹-y1t";"9pbjMTORhVg";"2025-01-27 15:59:29"
"UgyJkfVbyO1R9i6unwp4AaABAg";"只是怕了這幾年吹出來的泡泡一下就被吹破了，本來就是想要技術壟斷好用美元重新錨定一個產品，就這樣被一個開源免費軟體直接拉高上限並且毀了蛋糕，美國巨頭當然想盡辦法打壓不讓他人使用，換做其他國家的公司早就被打壓到低下頭甚至直接賣了，但人家是中國公司，甚至還免費的，只能用輿論跟汙名化炒作，然後用威脅國家安全名義禁止(你美帝玻璃做的?)

科技本來就是踩在前人走過的道路上，CLOSE AI自己抄襲多少他家AI又網羅多少資料學習的? 你現在閉源就為了200美/月的使用費，賺誰的錢?";"@電繪板";"p4A62A8xNVw";"2025-01-30 08:15:46"
"UgyjKJDqpP02KYAp10p4AaABAg";"川普会见黄仁勳，大好消息！";"@JohnKan-uo7ne";"ceYlPWI7dqw";"2025-02-01 06:37:56"
"UgyJKVevacaP_h_L6xZ4AaABAg";"死一個女兒搞的全台灣都欠妳一樣。";"@kxxvv6559";"-zX-hd4Y5Lg";"2025-01-26 11:25:34"
"Ugyjl-HEg4bcu-PVIfp4AaABAg";"👏👏👏👏👏👏👏";"@エムツー管理";"CnOe4s3y6DM";"2025-01-31 17:59:36"
"UgyjLkrZvi36OGYi6mt4AaABAg";"民進黨花上億人民納稅錢來拍造假歷史影片，把好人捏造故事情節成小人，活該通通砍光預算！！";"@Goman88";"v9gGtTV9z3E";"2025-01-31 02:23:48"
"UgyJLKyGIsoCzYX3bgx4AaABAg";"秋意淫跟許製劫最該罷";"@李中-v5t";"-zX-hd4Y5Lg";"2025-01-25 16:41:51"
"UgyJlxCys6_oQUEMrQ94AaABAg";"支持大罷免修憲在罷免賴清德";"@文華-y1p";"FnlaMncixGQ";"2025-01-27 06:55:05"
"UgyJM1HJ7eUPXFDHpQd4AaABAg";"BobTalk👍";"@莊明彥-r6u";"vBNggH2F7UI";"2025-02-02 02:24:48"
"UgyjMMmMZWvuzUCE1794AaABAg";"你就最會雙面人";"@簡佑全-q2v";"9pbjMTORhVg";"2025-01-26 09:13:08"
"UgyJMw9Fo1O7rwdn6gF4AaABAg";"砍太少了 根本在演偽對立戲 背後兩黨都是一伙的";"@凝風2060";"63ktZiZ9VIM";"2025-01-27 07:16:14"
"Ugyjn93NtHFoYATACJp4AaABAg";"你國民黨當初是怎樣霸免陳珀唯的，好奇怪，那就要問你們";"@陳天保-t7u";"jhPRqOIcHQA";"2025-01-27 05:01:33"
"UgyJNGf2ENYg-H7Skhh4AaABAg";"非法移民，自認有理，講得頭頭是道。黑的說成白的。";"@漁兒魚餌";"BmDtkv9MqoU";"2025-01-31 04:11:19"
"Ugyjnhb2e8bNy8e-1aJ4AaABAg";"垃圾執政黨到現在還是不認自己的錯！那就讓大家把它們的綠色立委全部罷光吧";"@lovetttkkk";"-zX-hd4Y5Lg";"2025-01-25 14:22:40"
"UgyJNODnHtw0M7O6eEZ4AaABAg";"这是三立？我看错了吧！肯定是中天！";"@qingliule2735";"WQnvcFR-zoQ";"2025-01-24 09:07:53"
"UgyjnsQBButc-RKSqVh4AaABAg";"这确定是三立吗？";"@NEW-dh7ip";"WQnvcFR-zoQ";"2025-01-23 17:16:48"
"UgyJnXIbEiE4dQSZ-rJ4AaABAg";"加油";"@陳玉鳳-k9e";"JpaoMgeBHHs";"2025-01-26 14:07:02"
"UgyJoBRLW0bUhDy49hZ4AaABAg";"賴清德，無德；卓榮泰，無能。兩人上任後，不尊重國會決議。這就是反民主，就是反人民。";"@jtien473";"3RnS1xisw00";"2025-01-24 10:32:35"
"UgyjobwfL6qI8Uvt2m14AaABAg";"問問柯，是白色恐佈比較恐佈，還是綠色恐佈比較恐佈？";"@ALEN-op2dn";"dQsng5Md9nE";"2025-02-01 05:58:13"
"UgyjObwKBBc0WCt401B4AaABAg";"起訴書看不到任何法律的專業，就連一篇像樣的專業論文都不如，時、地、人、金流、等重要資料全模糊以對，還在法律起訴書裡引用哲學家理論，難道法律起訴書以哲學來告人嗎？荒謬！";"@paullau5436";"nll7UBHfDY0";"2025-01-29 04:24:26"
"UgyjocManAMjzoQ-qt54AaABAg";"哈哈哈沒錯十年前就跟小粉紅大戰奸35了 後來一直亮相的都只有奸20。";"@阿爸-t4m";"1YAadTWkMzo";"2025-01-31 16:45:30"
"UgyjotZ9xb-96CpmOeR4AaABAg";"丟臉";"@huiwencheng9488";"3RnS1xisw00";"2025-01-26 04:09:31"
"UgyjP_EgXfsASlK9N6l4AaABAg";"完全執政8年   交通改善甚麼......只看到  官位 換來換去";"@king8harry188";"eogcV959gyI";"2025-02-01 14:42:31"
"UgyjpFKYKoBCdV6DLNV4AaABAg";"一群蠢蛋";"@saintwinchen5947";"-zX-hd4Y5Lg";"2025-01-25 07:23:45"
"UgyjPuQ2LI5aCzQmNaJ4AaABAg";"不用浪費時間了吧😂";"@版主-x2s";"dQsng5Md9nE";"2025-01-31 19:30:30"
"UgyJq0hdyfWOj-IKesx4AaABAg";"凹之，擴權法案你也是贊成，這帳都還沒跟你算，你自己還說，提案表決的內容都沒看，你就在舉手贊成，你贊成個什麽？你這款的爛立委，留著何用，不罷你要罷誰，罷掉！";"@perry9384";"jhPRqOIcHQA";"2025-01-26 05:25:49"
"UgyJQGr8kGkH-_U-XUZ4AaABAg";"媽媽才46歲就要退休享福？";"@chongli4778";"yauy-bWTEDM";"2025-01-31 11:14:28"
"Ugyjqqnr2ifJLFMuffR4AaABAg";"open ai 告死deepseek 😂😂";"@chisonlin";"p11ilNw4GAE";"2025-01-30 08:33:27"
"UgyjqxFZ02cRdJWZDl54AaABAg";"外面還很多。新聞掩蓋";"@張繼元-t1f";"8aI7yg0_rlQ";"2025-01-24 09:53:59"
"UgyJR9-UKUKra7hgzdd4AaABAg";"他只是個孩子";"@onepiece8825";"DUEudXkno2M";"2025-01-31 08:53:02"
"UgyjRNA3Y5M1Yc8D0Qx4AaABAg";"國民黨都敢毀壞台灣民主法治刪重要國防預算要啓動罷綠委也不是太可怕的事人民可以接受不適任舔共當中共內應都需被剷除還給台灣一個安全";"@user-oc3jn7hd1r";"rN3csxP-K-M";"2025-01-23 11:49:42"
"UgyjrQy2iUe_GanqQD14AaABAg";"完了 沒辦法選總統了 可憐";"@yuchunlo9133";"9pbjMTORhVg";"2025-01-26 10:29:44"
"UgyjRSalnj0pjx5UsGJ4AaABAg";"把匪類的國民黨全部霸掉";"@文利許-d2p";"NSAQH_0NOu8";"2025-02-01 09:14:35"
"UgyJruwNI0i1KFaaSBZ4AaABAg";"加油！罷免藍委救國家！❤❤❤";"@Pasical1268";"5ji5n2WrwxU";"2025-01-27 05:29:05"
"UgyjrXftleTGvSe4prR4AaABAg";"只能說南韓是有仔細研究柯的習慣，專注下棋時是很難去改變平時習慣的，至少臨時加規則可以打亂他的思緒，老是在想自己剛才提子有沒有放回罐內，是否違規了，實際目的是達到了，柯几次發現“違規”把子整理到罐內";"@HerMan-ih6xj";"WQnvcFR-zoQ";"2025-01-25 08:09:04"
"UgyJs5DC2vNnlIHtRox4AaABAg";"🎉🎉國民黨立委都是無能的立委！❤❤應該要罷免⋯⋯台灣才有希望😊😊
矢板さん素晴らしい👍";"@JamesROO-f1q";"7M6nILu6x80";"2025-02-01 05:49:25"
"UgyjSebSuQymUmOnTv14AaABAg";"這麼邱?";"@陳亦維-2642";"zYjvMA4wXqQ";"2025-02-01 08:03:22"
"Ugyjsint9L_F4WBc8XJ4AaABAg";"把國民黨, 民眾黨, 共產黨 這三黨全部消滅掉. 這三黨全部是詐騙集團, 非滅掉這三黨不可.";"@tab-a8131";"Xl0IRrnmbIw";"2025-01-30 12:40:39"
"UgyJSuUn722o7NKyImJ4AaABAg";"這才是像個人在講話，看看執政黨連基本的人性都沒有😢😢😢";"@George-gx4ul";"9pbjMTORhVg";"2025-01-27 14:14:41"
"UgyJsuwYxWfPqYcKFAl4AaABAg";"必須製造機器人戰士和培訓。";"@反共patriot";"zdXC9xGQCi0";"2025-01-31 11:38:04"
"UgyjsvSsKFMgWonBHh14AaABAg";"罷免";"@吳思賢-m7e";"JpaoMgeBHHs";"2025-01-27 04:25:15"
"Ugyjt9LbKHkqIGs6tLx4AaABAg";"徐x嫌那個嘴臉真的可以適可而止
一直出來刷存在感真的看到反胃";"@sw5allow7sun";"Kzs8PzkKcEI";"2025-01-27 13:43:53"
"UgyjTMl7PDIjU0bA4Rh4AaABAg";"1000個個案、政府只補助一個社工
聯準會升息、他媽的政府補助那些有買房子的人一戶3萬、賴清德選總統、新青安辦到爽、再次炒高台灣房價、這就是台灣";"@AlanChen0428";"o5nacL1RNa8";"2025-02-01 18:02:53"
"UgyjTqaSlgLC1HraLzt4AaABAg";"噁心至極 舔共tvbs";"@Lu-ee3rn";"FnlaMncixGQ";"2025-01-26 13:27:49"
"UgyJtt_WhTROZTVUobB4AaABAg";"❤❤❤🎉🎉🎉";"@黃姵綺-w5u";"dQsng5Md9nE";"2025-01-31 15:35:38"
"UgyJTzKPoN_nU2w7drV4AaABAg";"有人可以砍藍委的薪水嗎？";"@陳總裁";"ICE8qL1bDS0";"2025-01-21 15:12:53"
"UgyJue9_uOUY4z85pOh4AaABAg";"餅乾好難得😂";"@meltan3960";"h6Iq16pXTKg";"2025-02-01 21:20:26"
"UgyJUiBry1anjTkpQkB4AaABAg";"後面的車看很快";"@willloxa";"yauy-bWTEDM";"2025-01-31 06:35:52"
"UgyjVCoizGmPL0w4BHh4AaABAg";"童s加油";"@玫1121";"z0d1Fcs78LA";"2025-01-31 13:33:08"
"UgyjVfsLvVJVUEj_7Wt4AaABAg";"只有民進黨在亂過年 把台灣亂的不得安寧";"@RORK2012";"9pbjMTORhVg";"2025-02-02 04:54:22"
"UgyJvgg-DztUCHHA-vx4AaABAg";"看風災後作了什麼";"@卓珊珊-i9f";"OIgj6K2C5uQ";"2025-01-30 08:44:48"
"UgyjVQSoTxLRcB1EV7B4AaABAg";"台灣人可做蠢禍..可以缺德無知.右腦缺氧.瞎掉左眼-讓62白藍委違憲奪權改變現狀..但-1定要相信習皇第3任期急統台灣的決心.62痿要家族永遠做官發財-享用中共國有器官長命百歲.可投共.指揮幾十萬入籍中國共諜-當僱傭兵“接應中共武統”5眼聯盟證實這事.所以美國軍援“台灣100億”..不讓台灣變烏克蘭.阿富汗.";"@張四風";"1-K1dVyrBrA";"2025-01-27 20:26:17"
"UgyJvT-NBAaqEbU-oIB4AaABAg";"無齒的死卓老狗下台";"@池阿哥藝術大師";"3RnS1xisw00";"2025-01-24 05:14:48"
"UgyjW5-wTdpoGmXe2YF4AaABAg";"兩蔣S不瞑目，國X黨背棄反共路線，偏離自由民主的理念！";"@招桂桃";"XApBSLytpUA";"2025-01-27 06:02:47"
"Ugyjw6AMIusl7aSsZXt4AaABAg";"國會濫權，台灣人民凍未條了，下架親匪立委，罷免救台灣，加油！";"@陳文章-e5x";"34aE6Tnr2hM";"2025-01-26 10:41:51"
"UgyJwC4ErchxUAMUMyl4AaABAg";"優秀立委? 你敢講我還不敢聽欸，臉皮厚成這樣，真的噁心";"@蔡銘峯-l9x";"Uw5SIAmd524";"2025-01-28 04:28:37"
"UgyjWKVdY6fWGiv8-J14AaABAg";"冷淡熊瞎掰的劇情竟然真實上演，南洋人真的很可怕烤肉烤著把店烤沒了⋯";"@wei2904";"t4nXlZ2UTEg";"2025-02-01 08:46:06"
